sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
sparseresidential_277,RSICD,sparseresidential_277.jpg,raw/rsicd/images/sparseresidential_277.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_277.jpg,,,224,224,3,RGB,sparseresidential,5,17cb7b2a904846c03c36fa3f54783637ea66c1e703308ce7c250994cb43edb16,True,,,,,,,,,,1.0.0,a building is surrounded by some green trees at the sparseness near a road.; a building is surrounded by some green trees close to a road.; a building is surrounded by some scattered green trees near a road.; a building is surrounded by some green trees scarcely near a road.; a building is surrounded by some green trees sparsely near a road .
sparseresidential_278,RSICD,sparseresidential_278.jpg,raw/rsicd/images/sparseresidential_278.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_278.jpg,,,224,224,3,RGB,sparseresidential,5,79285d3948b21b3a9b4f7118c1f99c9e92065be74af7c22a43be34203ba64e57,True,,,,,,,,,,1.0.0,a building is surrounded by green trees and meadows.; a building is surrounded by some green trees and meadows.; a building is surrounded by some green trees and meadows.; a building is surrounded by some green trees and meadows.; a building is surrounded by some green trees and meadows .
sparseresidential_279,RSICD,sparseresidential_279.jpg,raw/rsicd/images/sparseresidential_279.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_279.jpg,,,224,224,3,RGB,sparseresidential,5,a7a7194242f4c011823681ea26054f25d0715e6c25d3c6ad4c6b895773a4e212,True,,,,,,,,,,1.0.0,"two roads pass through the green, the trees are on both sides of them.; a house are on the light green ground and two cars are parked at the gate .; many green trees are around a building with several cars.; many green trees are around a building with several cars .; two roads pass through the green, trees are on both sides of them ."
sparseresidential_28,RSICD,sparseresidential_28.jpg,raw/rsicd/images/sparseresidential_28.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_28.jpg,,,224,224,3,RGB,sparseresidential,5,822ef517e3b5ce9a3e9a87628fb880f2b88fc54200d3b9ddf6e9a7b1e41d7f72,True,,,,,,,,,,1.0.0,"The spring pool is surrounded by lush trees and houses.; a road passes through the green ,a white car is on the side of them .; two buildings near a road are surrounded by many green trees at the sparse.; two buildings near a road are surrounded by many green trees sparsely .; the spring pool is surrounded by lush trees and houses ."
sparseresidential_280,RSICD,sparseresidential_280.jpg,raw/rsicd/images/sparseresidential_280.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_280.jpg,,,224,224,3,RGB,sparseresidential,5,a19fb2b1d64d2d31c8da4dc96fbcb16e906c356582d82589ad1fc3dc912c9392,True,,,,,,,,,,1.0.0,"The spring pool is surrounded by lush trees and houses.; a road passes through the green ,a white car is on the side of them .; many green trees are around a building with a swimming pool and two cars.; many green trees are around a building with a swimming pool and two cars .; the spring pool is surrounded by lush trees and houses ."
sparseresidential_281,RSICD,sparseresidential_281.jpg,raw/rsicd/images/sparseresidential_281.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_281.jpg,,,224,224,3,RGB,sparseresidential,5,e27d9ece4630db02442aabef56e8aa3cba8190ec5240ea01efe0a7cc93e21c41,True,,,,,,,,,,1.0.0,"two roads pass through the green, the trees are on both sides of them.; a house are on the light green ground and two cars are parked at the gate .; Many low-distributed green trees are around two grey buildings.; many sparsely distributed green trees are around two gray buildings .; two roads pass through the green, trees are on both sides of them ."
sparseresidential_282,RSICD,sparseresidential_282.jpg,raw/rsicd/images/sparseresidential_282.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_282.jpg,,,224,224,3,RGB,sparseresidential,5,1de63dbc5ba20f228a4defb3f8831bb1fd2fd618e5594b47f945fb071dd604e1,True,,,,,,,,,,1.0.0,"a pool with blue water and some little house beside the big house .; the house area are surrounded by some trees and grass .; such a large stadium outside are a dark green house.; there are a few trees around a house, a piece of grass and a clearing .; a so big stadium out are some dark green house ."
sparseresidential_283,RSICD,sparseresidential_283.jpg,raw/rsicd/images/sparseresidential_283.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_283.jpg,,,224,224,3,RGB,sparseresidential,5,70bcd416954d5f241a587a8a0cc58d09b02c6e6bdc7681195cfa0e67586090ec,True,,,,,,,,,,1.0.0,"A thermal pool are on the green hill.; two cottages and a car are near the pool, surrounded by trees .; Green meadows with several scattered green trees are around a building.; green meadows with several scattered green trees are around a building .; a hot spring pool are on the green hill ."
sparseresidential_284,RSICD,sparseresidential_284.jpg,raw/rsicd/images/sparseresidential_284.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_284.jpg,,,224,224,3,RGB,sparseresidential,5,06609c392d7a5560ac3ee51071601e9d9b2ee761994fe26f76bb09184d3cf1a4,True,,,,,,,,,,1.0.0,"two roads pass through the green, the trees are on both sides of them.; a house are on the light green ground and two cars are parked at the gate .; a building with a swimming pool is surrounded by many green trees.; a building with a swimming pool is surrounded by many green trees .; two roads pass through the green, trees are on both sides of them ."
sparseresidential_285,RSICD,sparseresidential_285.jpg,raw/rsicd/images/sparseresidential_285.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_285.jpg,,,224,224,3,RGB,sparseresidential,5,000e75e2e52dc1dfead25c91b78b1f7c4db943fcc20c4a33d776548d2cb478fd,True,,,,,,,,,,1.0.0,"A thermal pool are on the green hill.; two cottages and a car are near the pool, surrounded by trees .; a building is surrounded by many green trees.; a building is surrounded by many green trees .; a hot spring pool are on the green hill ."
sparseresidential_286,RSICD,sparseresidential_286.jpg,raw/rsicd/images/sparseresidential_286.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_286.jpg,,,224,224,3,RGB,sparseresidential,5,2ca0740e0f577797a145ba40d282ca0905f205e743bc69088513ef3c80919c65,True,,,,,,,,,,1.0.0,"A thermal pool are on the green hill.; two cottages and a car are near the pool, surrounded by trees .; Many green trees are around a building.; many green trees are around a building .; a hot spring pool are on the green hill ."
sparseresidential_287,RSICD,sparseresidential_287.jpg,raw/rsicd/images/sparseresidential_287.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_287.jpg,,,224,224,3,RGB,sparseresidential,5,8636b00916e6ce983e11aa99f3ded4175ea37b95a38958a2bf487b7510f56b68,True,,,,,,,,,,1.0.0,"two roads pass through the green, the trees are on both sides of them.; a house are on the light green ground and two cars are parked at the gate .; many green trees and meadows are around a gray building with a swimming pool.; many green trees and meadows are around a gray building with a swimming pool .; two roads pass through the green, trees are on both sides of them ."
sparseresidential_288,RSICD,sparseresidential_288.jpg,raw/rsicd/images/sparseresidential_288.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_288.jpg,,,224,224,3,RGB,sparseresidential,5,96c7192d61ad5e047b24ce4352cd05ef7c404b9328face2718aded520fbdc30e,True,,,,,,,,,,1.0.0,A thermal pool are on the green hill.; the spring pool is surrounded by many dark green trees .; Many green trees are around a building.; many green trees are around a building .; a hot spring pool are on the green hill .
sparseresidential_289,RSICD,sparseresidential_289.jpg,raw/rsicd/images/sparseresidential_289.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_289.jpg,,,224,224,3,RGB,sparseresidential,5,234c31ad67e3544ca271ccbbf272fe16e0709b989ecf5373d4f6b73b1ea4c6af,True,,,,,,,,,,1.0.0,a grey house covered in the middle of the meadow.; rows of trees were planted around the house.; rows of trees were planted around the house .; a grey house covered in the middle of the meadow.; a grey roofed house in the middle of the meadow .
sparseresidential_29,RSICD,sparseresidential_29.jpg,raw/rsicd/images/sparseresidential_29.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_29.jpg,,,224,224,3,RGB,sparseresidential,5,d3b87ed274bf85d89eedf9b51d595c128d2a2bfaaebb45590bc20003c51709ea,True,,,,,,,,,,1.0.0,There's a green field behind the grey roof.; the house is surrounded by dense forests.; the house is surrounded by dense forests .; There's a green field behind the grey roof.; there is a green field behind the grey roof .
sparseresidential_290,RSICD,sparseresidential_290.jpg,raw/rsicd/images/sparseresidential_290.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_290.jpg,,,224,224,3,RGB,sparseresidential,5,af07c13300bf057b318788da9abd9bdb9023b0dfa6ce3cbc93646d9f25f05225,True,,,,,,,,,,1.0.0,a grey covered house is located in the middle of the forest.; the forest is very wide and the trees bloom.; the forest is very broad and the trees are flourishing .; a covered grey house is located in the middle of the forest.; a grey roofed house is located in the middle of the forest .
sparseresidential_291,RSICD,sparseresidential_291.jpg,raw/rsicd/images/sparseresidential_291.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_291.jpg,,,224,224,3,RGB,sparseresidential,5,f7a92b908d10e6a409fe3e1bdeea5d2b8e3695f8a616a9d4d6352d0264c7225b,True,,,,,,,,,,1.0.0,next to the grey roof lies a vast forest.; There is an outdoor pool around the house.; there is an outdoor swimming pool around the house .; next to the grey roof lies a vast forest.; beside the grey roof is a vast forest .
sparseresidential_292,RSICD,sparseresidential_292.jpg,raw/rsicd/images/sparseresidential_292.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_292.jpg,,,224,224,3,RGB,sparseresidential,5,4a312e673411dc42fac408493c59342cf329ae21e1dffc3f17f2f3ed61c80521,True,,,,,,,,,,1.0.0,This is a house with a red roof.; The house is surrounded by a large number of trees and lawns.; the house is surrounded by a large number of trees and lawns .; Here's a house with a red roof.; here is a house with a red roof .
sparseresidential_293,RSICD,sparseresidential_293.jpg,raw/rsicd/images/sparseresidential_293.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_293.jpg,,,224,224,3,RGB,sparseresidential,5,b46d0582715368e6f26eee629dbdf67dc33a64d420eeb6d450dfd5bd5590dcc4,True,,,,,,,,,,1.0.0,the grey roof houses on the bare ground .; the house is surrounded by a dense forest .; the green forest is surrounded by a grey roof and an open space.; a gray roof structure and a curved open space surrounded by green vegetation .; the green forest is surrounded by a grey roof and an open space .
sparseresidential_294,RSICD,sparseresidential_294.jpg,raw/rsicd/images/sparseresidential_294.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_294.jpg,,,224,224,3,RGB,sparseresidential,5,22cb008979105a75c116d75c963b072669ed5c76c2315223dd456a2860fa5a38,True,,,,,,,,,,1.0.0,"the white car is in front of the brown roof .; next to the house is a round open swimming pool .; a brown roof building and a swimming pool surrounded by lawns and trees.; there was a brown building and a blue pool, a few trees and a road .; a brown roof building and a swimming pool surrounded by lawns and trees ."
sparseresidential_295,RSICD,sparseresidential_295.jpg,raw/rsicd/images/sparseresidential_295.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_295.jpg,,,224,224,3,RGB,sparseresidential,5,0654ae0ee9cdba72194123713ddda9c1c25f435f9173160a92989a38a028f8a7,True,,,,,,,,,,1.0.0,a covered brown house is located in the middle of the forest.; There's a pool behind the house.; there is a swimming pool behind the house .; a brown roof house is located in the middle of the forest.; a brown roofed house is located in the middle of the forest .
sparseresidential_296,RSICD,sparseresidential_296.jpg,raw/rsicd/images/sparseresidential_296.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_296.jpg,,,224,224,3,RGB,sparseresidential,5,d26ff3b58dc674314d66019348d354355ee16ab73c0e2d95776ba70be72f87f0,True,,,,,,,,,,1.0.0,There's a pool next to the grey roof.; A white car is parked in front of the house.; a white car is parked in front of the house .; There's a pool next to the gray roof.; there is a swimming pool next to the grey roof .
sparseresidential_297,RSICD,sparseresidential_297.jpg,raw/rsicd/images/sparseresidential_297.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_297.jpg,,,224,224,3,RGB,sparseresidential,5,7d64d88b0a2a0760891c92949d4c48113ffa5ddbfba0405b5b8883c8c829e371,True,,,,,,,,,,1.0.0,A white car is parked in front of the house.; Many trees were planted around the house.; a large number of trees have been planted around the house .; A white car is parked in front of the house.; a white car is parked in front of the house .
sparseresidential_298,RSICD,sparseresidential_298.jpg,raw/rsicd/images/sparseresidential_298.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_298.jpg,,,224,224,3,RGB,sparseresidential,5,135da5ae08d064c69e012b9d257f9316a3b6636971e03666a825df2187fa02c6,True,,,,,,,,,,1.0.0,"a white car parked in front of the house .; a wide road through the woods .; There was a house on the right side of the road with a grey roof covered with trees.; the tree is surrounded by a grey roof, by the roadside .; there was a house on the straight side of the road with a gray roof covered with trees ."
sparseresidential_299,RSICD,sparseresidential_299.jpg,raw/rsicd/images/sparseresidential_299.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_299.jpg,,,224,224,3,RGB,sparseresidential,5,f004a7c3e08614390174e057696faeea4d335e7b9e1dd7072ef8bdef3c2e408c,True,,,,,,,,,,1.0.0,The roof of the grey house is surrounded by trees.; In front of the house was a small piece of bare land.; in front of the house was a small piece of bare land .; The roof of the grey house is surrounded by trees.; the roof of grey house is surrounded by trees .
sparseresidential_3,RSICD,sparseresidential_3.jpg,raw/rsicd/images/sparseresidential_3.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_3.jpg,,,224,224,3,RGB,sparseresidential,5,038b9625b38a16bcbceb68c75389c4124fc47aa0ecab8b54ad36a99d5fa7a0ee,True,,,,,,,,,,1.0.0,Many trees were planted around the white house.; There's a road in front of the white house.; there is a road in front of the white house .; Many trees were planted around the white house.; many trees were planted around the white house .
sparseresidential_30,RSICD,sparseresidential_30.jpg,raw/rsicd/images/sparseresidential_30.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_30.jpg,,,224,224,3,RGB,sparseresidential,5,7fd75d9fd13a8beea52a59528d826248780a95640380c070b1e1e491b56bfc19,True,,,,,,,,,,1.0.0,The grey roof house is surrounded by trees.; A white car parked at the door.; a white car parked at the door .; The grey roof house is surrounded by trees.; the house of grey roof is surrounded by trees .
sparseresidential_300,RSICD,sparseresidential_300.jpg,raw/rsicd/images/sparseresidential_300.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_300.jpg,,,224,224,3,RGB,sparseresidential,5,556f0fa305b351bb96106be0f192887004a3a916c7c438fbe9f13c1808bbdbba,True,,,,,,,,,,1.0.0,Many trees were planted around the house.; The outdoor pool was built next to the house.; the open-air swimming pool was built next to the house .; a large number of trees were planted around the house.; a large number of trees were planted around the house .
sparseresidential_31,RSICD,sparseresidential_31.jpg,raw/rsicd/images/sparseresidential_31.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_31.jpg,,,224,224,3,RGB,sparseresidential,5,186894bb5bae29b4ccaa020fed4e2a2655af180e5d1571e3b3fd1c9037492807,True,,,,,,,,,,1.0.0,There's a lot of big trees around the house.; In front of the grey roof was a house with a brown roof.; in front of the grey roof was a house with a brown roof .; There are many tall trees around the house.; there are many tall trees around the house .
sparseresidential_32,RSICD,sparseresidential_32.jpg,raw/rsicd/images/sparseresidential_32.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_32.jpg,,,224,224,3,RGB,sparseresidential,5,8102f76bbec4c67ca3b8776e15e0b7059a4bffd3c2fc7249a5705791d28de6f7,True,,,,,,,,,,1.0.0,a lot of tall trees were planted around the grey roof houses .; trees are planted on the green grass .; some buildings gray building located on a neat arrangement of vegetation.; in the corner a few gray building around is a neat arrangement of vegetation .; a few buildings gray building located on a neat arrangement of vegetation .
sparseresidential_33,RSICD,sparseresidential_33.jpg,raw/rsicd/images/sparseresidential_33.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_33.jpg,,,224,224,3,RGB,sparseresidential,5,a03e7f865ac3e5ecd0932142d8781f8be00cbe902bc16e3a8cd63af3cc5fe3f5,True,,,,,,,,,,1.0.0,there is a square house in the middle of the forest .; there is a circular building in the southeast of the house .; the yellow spaces around the white buildings are surrounded by green vegetation.; in the middle of a piece of green there was a yellow spaces with a white building .; the yellow spaces around the white buildings are surrounded by green vegetation .
sparseresidential_34,RSICD,sparseresidential_34.jpg,raw/rsicd/images/sparseresidential_34.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_34.jpg,,,224,224,3,RGB,sparseresidential,5,52398370dde0dcabcf168cddac00a5916a7dce2c463235c8d71ab49638db9164,True,,,,,,,,,,1.0.0,there is a square house in the middle of the forest .; there is a circular building in the southeast of the house .; on both sides of the grass covered with two grey roofs of the building.; there are many trees near the two buildings on the green grass .; on both sides of the grass covered with two gray roof of the building .
sparseresidential_35,RSICD,sparseresidential_35.jpg,raw/rsicd/images/sparseresidential_35.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_35.jpg,,,224,224,3,RGB,sparseresidential,5,fbdc0fab48949bfc028c6201d7c141aec6ab2b78fe267c87e2651782c7879766,True,,,,,,,,,,1.0.0,Many trees were planted around the house with a grey roof.; There are two grey roof houses on the hill.; there are two grey roof houses on the hill .; a large number of trees were planted around the house with grey roof.; a large number of trees were planted around the house with grey roof .
sparseresidential_36,RSICD,sparseresidential_36.jpg,raw/rsicd/images/sparseresidential_36.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_36.jpg,,,224,224,3,RGB,sparseresidential,5,b38e5b56280a31e6cd423d8a6d569e8e3b0effac63daa8f2c82d38d447ed6fe2,True,,,,,,,,,,1.0.0,a yellow covered house is located in the middle of the meadow.; The house is surrounded by trees.; the house is surrounded by trees .; a yellow roof house is located in the middle of the meadow.; a yellow roofed house is located in the middle of the meadow .
sparseresidential_37,RSICD,sparseresidential_37.jpg,raw/rsicd/images/sparseresidential_37.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_37.jpg,,,224,224,3,RGB,sparseresidential,5,6f4e5f3cf703e96610abac3ee13d672344ee70fc5271c6779367e9602b882334,True,,,,,,,,,,1.0.0,Many trees were planted around the house with a grey roof.; An open swimming pool was built behind the grey roof of the house.; an open swimming pool was built behind the grey roof of the house .; a large number of trees were planted around the house with grey roof.; a large number of trees were planted around the house with grey roof .
sparseresidential_38,RSICD,sparseresidential_38.jpg,raw/rsicd/images/sparseresidential_38.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_38.jpg,,,224,224,3,RGB,sparseresidential,5,896e658a45adcb385c948f93a253577676a97c77f05a6a91e247e2c8b5debece,True,,,,,,,,,,1.0.0,there are many large trees planted around the villa.; There is a house with a blue roof near the house with a yellow roof.; there is a house with a blue roof near the house with a yellow roof .; There are many tall trees planted around the villa.; there are many tall trees planted around the villa .
sparseresidential_39,RSICD,sparseresidential_39.jpg,raw/rsicd/images/sparseresidential_39.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_39.jpg,,,224,224,3,RGB,sparseresidential,5,c2852588e3b4e63eaf9d08ef22bdebcf932dc6041b6a11a48d892d586bef236d,True,,,,,,,,,,1.0.0,In the middle of the forest there is a grey roof house.; Many trees have been planted on the bare earth.; a lot of trees were planted on the bare land .; In the middle of the forest there is a grey roof house.; in the middle of the forest there is a grey roof house .
sparseresidential_4,RSICD,sparseresidential_4.jpg,raw/rsicd/images/sparseresidential_4.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_4.jpg,,,224,224,3,RGB,sparseresidential,5,d2f6d8db64b7db60a6426ec83e785221a83802e306e509eef43cf2977b79f4f6,True,,,,,,,,,,1.0.0,Many trees are planted on both sides of the road.; there are many residential areas next to the road.; there are many residential areas next to the road .; a large number of trees are planted on both sides of the road.; a large number of trees are planted on both sides of the road .
sparseresidential_40,RSICD,sparseresidential_40.jpg,raw/rsicd/images/sparseresidential_40.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_40.jpg,,,224,224,3,RGB,sparseresidential,5,6cbcea03752103efc04fd6dbccec6af481c8d3f5d9b46435fbe11c4a856576b8,True,,,,,,,,,,1.0.0,There's a house with a swimming pool on the ground.; The house is surrounded by trees.; the house is surrounded by trees .; There's a house with a pool on the floor.; there is a house with a swimming pool on the ground .
sparseresidential_41,RSICD,sparseresidential_41.jpg,raw/rsicd/images/sparseresidential_41.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_41.jpg,,,224,224,3,RGB,sparseresidential,5,e424c2bac67c0ac0e01e62dfedec3e8810643d2b14b490545c2c6c5d1590a9c6,True,,,,,,,,,,1.0.0,There's a house in the middle of the woods.; Here is an open pool next to the grey roof.; here is an open pool next to the grey roof .; There's a house in the middle of the wood.; there is a house in the middle of the wood .
sparseresidential_42,RSICD,sparseresidential_42.jpg,raw/rsicd/images/sparseresidential_42.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_42.jpg,,,224,224,3,RGB,sparseresidential,5,a832e871bbb5bf3882069850dde3f55dbc75a53b1dfc5bf509e4d7600084b2a6,True,,,,,,,,,,1.0.0,Many trees were planted around the house with a grey roof.; There's a pool behind the grey roof.; there is a swimming pool behind the grey roof .; Many trees were planted around the house with a grey roof.; many trees were planted around the house with a grey roof .
sparseresidential_43,RSICD,sparseresidential_43.jpg,raw/rsicd/images/sparseresidential_43.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_43.jpg,,,224,224,3,RGB,sparseresidential,5,8cee6a417d54acf3bc10c48808993ab5739e670e90c4f63748099bb780b92894,True,,,,,,,,,,1.0.0,a covered brown house was built on the edge of the woods.; There's a pool behind the house.; there is a swimming pool behind the house .; A brown roof house was built on the edge of the forest.; a brown roofed house was built on the edge of the woods .
sparseresidential_44,RSICD,sparseresidential_44.jpg,raw/rsicd/images/sparseresidential_44.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_44.jpg,,,224,224,3,RGB,sparseresidential,5,14eb34b0fc6b9efe91299b907d046cfa423f6a5b201ed9605c0c43c436003383,True,,,,,,,,,,1.0.0,There is an outdoor swimming pool next to the brown roof.; many plants are planted around the house.; many plants are planted around the house .; There is an outdoor pool next to the brown roof.; there is an open-air swimming pool next to the brown roof .
sparseresidential_45,RSICD,sparseresidential_45.jpg,raw/rsicd/images/sparseresidential_45.jpg,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_45.jpg,,,224,224,3,RGB,sparseresidential,5,a325e12117a09c1a3765fbcb11505d737691de96d85ad551c8b9b9a776ca24b1,True,,,,,,,,,,1.0.0,Many large trees were planted around the house with a brown roof.; There are many wide roads around the house.; there are many wide roads around the house .; Many tall trees were planted around the house with a brown roof.; many tall trees were planted around the house with a brown roof .
sparseresidential_46,RSICD,sparseresidential_46.jpg,raw/rsicd/images/sparseresidential_46.jpg,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/sparseresidential_46.jpg,,,224,224,3,RGB,sparseresidential,5,0fde781ddbbee73e789cbdd9d0a8d7b552a926ed14970b452b9aa8677c1806ea,True,,,,,,,,,,1.0.0,There's a green pool like an airplane closing the house with a grey roof.; near the road  a grey roof house with a t shaped swimming pool is built on a lawn with trees and pathways .; there is a green pool like a plane close the house with gray roof .; it is a smart grey houses with a airplane shaped lawn besides it .; a building is surrounded by many sparsely distributed green trees .
